;FW_ID;Hab;Trophic;d13C_observed;d15N_observed;d13C_predicted;d15N_predicted;Ecosystem_Type
291;FWB_163;Pelagic;Primary_resource;NA;NA;-31,8883769;4,227526903;Lotic
292;FWB_163;Pelagic;Primary_consumer;NA;NA;-32,19953333;6,291598657;Lotic
293;FWB_164;Pelagic;Primary_consumer;-30,82;7,93;-29,24650938;5,046684135;Lentic
294;FWB_164;Benthic;Primary_consumer;-24,32;7,9;-26,94448963;4,194593745;Lentic
295;FWB_164;Benthic;Primary_resource;-26,658;6,118;-24,505355;2,184546139;Lentic
296;FWB_164;Pelagic;Primary_resource;NA;NA;-26,80737476;3,03663653;Lentic
297;FWB_165;Pelagic;Primary_consumer;-30,10139165;11,88059701;-28,48110765;9,630755633;Lotic
298;FWB_165;Benthic;Primary_consumer;-28,00397614;15,19402985;-26,32969066;10,1992266;Lotic
299;FWB_165;Pelagic;Primary_resource;NA;NA;-28,16995122;8,023191876;Lotic
300;FWB_165;Benthic;Primary_resource;NA;NA;-26,01853424;8,591662839;Lotic
301;FWB_166;Pelagic;Primary_consumer;-29,76447106;9,641791045;-28,48110765;9,630755633;Lotic
302;FWB_166;Benthic;Primary_consumer;-27,48902196;11,37313433;-26,32969066;10,1992266;Lotic
303;FWB_166;Pelagic;Primary_resource;NA;NA;-28,16995122;8,023191876;Lotic
304;FWB_166;Benthic;Primary_resource;NA;NA;-26,01853424;8,591662839;Lotic
305;FWB_167;Pelagic;Primary_consumer;-26,87058824;10,66666667;-28,89160119;11,84404895;Lotic
306;FWB_167;Pelagic;Primary_resource;NA;NA;-28,58044477;10,26711804;Lotic
307;FWB_167;Benthic;Primary_resource;NA;NA;-26,42902778;10,83558901;Lotic
308;FWB_167;Benthic;Primary_consumer;NA;NA;-26,74018421;12,41251992;Lotic
309;FWB_168;Pelagic;Primary_consumer;-27,85714286;11,66006601;-28,89160119;11,84404895;Lotic
310;FWB_168;Benthic;Primary_consumer;-27,1547619;9,292079208;-26,74018421;12,41251992;Lotic
311;FWB_168;Pelagic;Primary_resource;NA;NA;-28,58044477;10,26711804;Lotic
312;FWB_168;Benthic;Primary_resource;NA;NA;-26,42902778;10,83558901;Lotic
313;FWB_17;Pelagic;Primary_resource;NA;NA;-25,77274753;2,754854963;Lentic
314;FWB_17;Benthic;Primary_resource;NA;NA;-22,59874193;1,902764573;Lentic
315;FWB_17;Pelagic;Primary_consumer;NA;NA;-28,21188216;4,764902569;Lentic
316;FWB_17;Benthic;Primary_consumer;NA;NA;-25,03787656;3,912812178;Lentic
317;FWB_171;Pelagic;Primary_resource;NA;NA;-29,9441811;5,528537001;Lentic
318;FWB_171;Benthic;Primary_resource;NA;NA;-24,02925022;4,676446611;Lentic
319;FWB_171;Pelagic;Primary_consumer;NA;NA;-32,38331573;7,538584606;Lentic
320;FWB_171;Benthic;Primary_consumer;NA;NA;-26,46838485;6,686494216;Lentic
321;FWB_172;Pelagic;Primary_consumer;-36,5;10;-32,38331573;7,538584606;Lentic
322;FWB_172;Pelagic;Primary_resource;NA;NA;-29,9441811;5,528537001;Lentic
323;FWB_172;Benthic;Primary_resource;NA;NA;-24,02925022;4,676446611;Lentic
324;FWB_172;Benthic;Primary_consumer;NA;NA;-26,46838485;6,686494216;Lentic
325;FWB_173;Pelagic;Primary_resource;NA;NA;-29,9441811;5,528537001;Lentic
326;FWB_173;Benthic;Primary_resource;NA;NA;-24,02925022;4,676446611;Lentic
327;FWB_173;Pelagic;Primary_consumer;NA;NA;-32,38331573;7,538584606;Lentic
328;FWB_173;Benthic;Primary_consumer;NA;NA;-26,46838485;6,686494216;Lentic
329;FWB_174;Benthic;Primary_consumer;-33,2;6,15;-26,46838485;6,686494216;Lentic
330;FWB_174;Benthic;Primary_resource;-20,6;2,3;-24,02925022;4,676446611;Lentic
331;FWB_174;Pelagic;Primary_consumer;-35,65;8,75;-32,38331573;7,538584606;Lentic
332;FWB_174;Pelagic;Primary_resource;NA;NA;-29,9441811;5,528537001;Lentic
333;FWB_175;Pelagic;Primary_resource;NA;NA;-26,46363917;6,280529168;Lotic
334;FWB_175;Benthic;Primary_resource;NA;NA;-24,31222219;6,849000132;Lotic
335;FWB_175;Pelagic;Primary_consumer;NA;NA;-26,7747956;7,154465936;Lotic
336;FWB_175;Benthic;Primary_consumer;NA;NA;-24,62337861;7,722936899;Lotic
337;FWB_176;Pelagic;Primary_resource;NA;NA;-26,29978187;5,984900713;Lotic
338;FWB_176;Benthic;Primary_resource;NA;NA;-24,14836489;6,553371676;Lotic
339;FWB_176;Pelagic;Primary_consumer;NA;NA;-26,6109383;6,693446458;Lotic
340;FWB_176;Benthic;Primary_consumer;NA;NA;-24,45952131;7,261917421;Lotic
341;FWB_177;Pelagic;Primary_resource;NA;NA;-25,81623866;4,76229103;Lentic
342;FWB_177;Benthic;Primary_resource;NA;NA;-22,99775484;3,91020064;Lentic
343;FWB_177;Pelagic;Primary_consumer;NA;NA;-28,25537328;6,772338636;Lentic
344;FWB_177;Benthic;Primary_consumer;NA;NA;-25,43688946;5,920248245;Lentic
345;FWB_178;Pelagic;Primary_consumer;-30,9;6,1;-29,99582896;4,784950781;Lentic
346;FWB_178;Benthic;Primary_resource;-25,47777778;3,688888889;-24,26823835;1,922812786;Lentic
347;FWB_178;Benthic;Primary_consumer;-30,9;5,1;-26,70737297;3,932860391;Lentic
348;FWB_178;Pelagic;Primary_resource;-31,2;2,8;-27,55669434;2,774903176;Lentic
349;FWB_179;Pelagic;Primary_consumer;-28,6;3;-28,43994524;4,806699086;Lentic
350;FWB_179;Pelagic;Primary_resource;-26,9;0,75;-26,00081062;2,796651481;Lentic
351;FWB_179;Benthic;Primary_resource;NA;NA;-22,7746243;1,944561091;Lentic
352;FWB_179;Benthic;Primary_consumer;NA;NA;-25,21375892;3,954608696;Lentic
353;FWB_18;Pelagic;Primary_resource;NA;NA;-27,17120584;2,072122384;Lentic
354;FWB_18;Benthic;Primary_resource;NA;NA;-23,96485032;1,220031994;Lentic
355;FWB_18;Pelagic;Primary_consumer;NA;NA;-29,61034047;4,082169989;Lentic
356;FWB_18;Benthic;Primary_consumer;NA;NA;-26,40398494;3,230079599;Lentic
357;FWB_180;Pelagic;Primary_consumer;-24,6073501;NA;-21,24588258;3,676895616;Lentic
358;FWB_180;Benthic;Primary_consumer;-21,71528046;NA;-17,21100787;2,824805225;Lentic
359;FWB_180;Pelagic;Primary_resource;NA;NA;-18,80674796;1,66684801;Lentic
360;FWB_180;Benthic;Primary_resource;NA;NA;-14,77187325;0,81475762;Lentic
361;FWB_181;Pelagic;Primary_resource;NA;NA;-25,90803336;4,456637749;Lotic
362;FWB_181;Benthic;Primary_resource;NA;NA;-23,75661638;5,025108712;Lotic
363;FWB_181;Pelagic;Primary_consumer;NA;NA;-26,21918979;4,708265143;Lotic
364;FWB_181;Benthic;Primary_consumer;NA;NA;-24,06777281;5,276736107;Lotic
365;FWB_182;Pelagic;Primary_consumer;-25,13333333;11,63333333;-24,64544491;10,88389469;Lentic
366;FWB_182;Pelagic;Primary_resource;-23,1;8,5;-22,20631029;8,873847082;Lentic
367;FWB_182;Benthic;Primary_resource;-16,33333333;7,4;-19,12468099;8,021756692;Lentic
368;FWB_182;Benthic;Primary_consumer;-18,1;9,833333333;-21,56381561;10,0318043;Lentic
369;FWB_183;Pelagic;Primary_resource;NA;NA;-24,41081077;6,843917126;Lentic
370;FWB_183;Benthic;Primary_resource;NA;NA;-21,27421615;5,991826736;Lentic
371;FWB_183;Pelagic;Primary_consumer;NA;NA;-26,84994539;8,853964731;Lentic
372;FWB_183;Benthic;Primary_consumer;NA;NA;-23,71335078;8,001874341;Lentic
373;FWB_184;Benthic;Primary_consumer;-28,75;3,9;-31,76113341;6,019583418;Lotic
374;FWB_184;Pelagic;Primary_consumer;-30,7;3,5;-33,9125504;5,451112455;Lotic
375;FWB_184;Pelagic;Primary_resource;NA;NA;-33,60139397;4,414209364;Lotic
376;FWB_184;Benthic;Primary_resource;NA;NA;-31,44997699;4,982680327;Lotic
377;FWB_185;Benthic;Primary_consumer;-28,35;4,25;-31,76113341;6,019583418;Lotic
378;FWB_185;Pelagic;Primary_consumer;-30,8;3,9;-33,9125504;5,451112455;Lotic
379;FWB_185;Pelagic;Primary_resource;NA;NA;-33,60139397;4,414209364;Lotic
380;FWB_185;Benthic;Primary_resource;NA;NA;-31,44997699;4,982680327;Lotic
381;FWB_186;Benthic;Primary_consumer;-31,35;6,75;-31,64530426;6,535172286;Lotic
382;FWB_186;Pelagic;Primary_resource;NA;NA;-33,48556482;4,806076785;Lotic
383;FWB_186;Benthic;Primary_resource;NA;NA;-31,33414784;5,374547748;Lotic
384;FWB_186;Pelagic;Primary_consumer;NA;NA;-33,79672125;5,966701323;Lotic
385;FWB_187;Pelagic;Primary_consumer;-33,4;6,3;-33,79672125;5,966701323;Lotic
386;FWB_187;Benthic;Primary_consumer;-32;8,15;-31,64530426;6,535172286;Lotic
387;FWB_187;Pelagic;Primary_resource;NA;NA;-33,48556482;4,806076785;Lotic
388;FWB_187;Benthic;Primary_resource;NA;NA;-31,33414784;5,374547748;Lotic
389;FWB_188;Pelagic;Primary_consumer;-28,36513158;12,22368421;-28,94761077;7,158822275;Lentic
390;FWB_188;Benthic;Primary_consumer;-18,48684211;10,60526316;-23,91244982;6,306731884;Lentic
391;FWB_188;Pelagic;Primary_resource;NA;NA;-26,50847615;5,148774669;Lentic
392;FWB_188;Benthic;Primary_resource;NA;NA;-21,4733152;4,296684279;Lentic
393;FWB_189;Pelagic;Primary_resource;NA;NA;-28,83827562;2,85948819;Lentic
394;FWB_189;Benthic;Primary_resource;NA;NA;-23,732887;2,0073978;Lentic
395;FWB_189;Pelagic;Primary_consumer;NA;NA;-31,27741025;4,869535796;Lentic
396;FWB_189;Benthic;Primary_consumer;NA;NA;-26,17202163;4,017445406;Lentic
397;FWB_19;Pelagic;Primary_resource;NA;NA;-26,26755979;6,934432283;Lotic
398;FWB_19;Benthic;Primary_resource;NA;NA;-24,1161428;7,502903246;Lotic
399;FWB_19;Pelagic;Primary_consumer;NA;NA;-26,57871621;8,372874619;Lotic
400;FWB_19;Benthic;Primary_consumer;NA;NA;-24,42729923;8,941345582;Lotic
401;FWB_190;Pelagic;Primary_resource;NA;NA;-28,8658681;2,899164275;Lentic
402;FWB_190;Benthic;Primary_resource;NA;NA;-23,7403671;2,047073885;Lentic
403;FWB_190;Pelagic;Primary_consumer;NA;NA;-31,30500272;4,90921188;Lentic
404;FWB_190;Benthic;Primary_consumer;NA;NA;-26,17950172;4,05712149;Lentic
405;FWB_191;Pelagic;Primary_resource;NA;NA;-28,68975776;2,98588994;Lentic
406;FWB_191;Benthic;Primary_resource;NA;NA;-23,84955619;2,13379955;Lentic
407;FWB_191;Pelagic;Primary_consumer;NA;NA;-31,12889238;4,995937546;Lentic
408;FWB_191;Benthic;Primary_consumer;NA;NA;-26,28869081;4,143847155;Lentic
409;FWB_192;Pelagic;Primary_resource;NA;NA;-27,53664441;3,086594467;Lentic
410;FWB_192;Benthic;Primary_resource;NA;NA;-24,01312796;2,234504076;Lentic
411;FWB_192;Pelagic;Primary_consumer;NA;NA;-29,97577904;5,096642072;Lentic
412;FWB_192;Benthic;Primary_consumer;NA;NA;-26,45226258;4,244551682;Lentic
413;FWB_193;Pelagic;Primary_resource;NA;NA;-28,78067811;2,981139441;Lentic
414;FWB_193;Benthic;Primary_resource;NA;NA;-23,78783149;2,129049051;Lentic
415;FWB_193;Pelagic;Primary_consumer;NA;NA;-31,21981274;4,991187046;Lentic
416;FWB_193;Benthic;Primary_consumer;NA;NA;-26,22696611;4,139096656;Lentic
417;FWB_194;Pelagic;Primary_resource;NA;NA;-28,58033296;2,890300864;Lentic
418;FWB_194;Benthic;Primary_resource;NA;NA;-23,39562499;2,038210474;Lentic
419;FWB_194;Pelagic;Primary_consumer;NA;NA;-31,01946759;4,90034847;Lentic
420;FWB_194;Benthic;Primary_consumer;NA;NA;-25,83475962;4,048258079;Lentic
421;FWB_195;Pelagic;Primary_resource;NA;NA;-28,30112369;3,160553743;Lentic
422;FWB_195;Benthic;Primary_resource;NA;NA;-23,90008862;2,308463353;Lentic
423;FWB_195;Pelagic;Primary_consumer;NA;NA;-30,74025832;5,170601348;Lentic
424;FWB_195;Benthic;Primary_consumer;NA;NA;-26,33922325;4,318510958;Lentic
425;FWB_196;Benthic;Primary_resource;-28,69714286;5,172857143;-24,5898572;3,858026664;Lotic
426;FWB_196;Benthic;Primary_consumer;-25,94333333;6,16;-24,90101363;5,350038539;Lotic
427;FWB_196;Pelagic;Primary_resource;NA;NA;-26,74127419;3,289555701;Lotic
428;FWB_196;Pelagic;Primary_consumer;NA;NA;-27,05243062;4,781567576;Lotic
429;FWB_199;Pelagic;Primary_resource;NA;NA;-24,11802025;6,284832016;Lentic
430;FWB_199;Benthic;Primary_resource;NA;NA;-19,09224556;5,432741625;Lentic
431;FWB_199;Pelagic;Primary_consumer;NA;NA;-26,55715488;8,294879621;Lentic
432;FWB_199;Benthic;Primary_consumer;NA;NA;-21,53138019;7,442789231;Lentic
433;FWB_2;Benthic;Primary_consumer;-32,3;3,99;-23,81684764;4,807841063;Lentic
434;FWB_2;Pelagic;Primary_consumer;-32,6;8,38;-30,30679179;5,659931453;Lentic
435;FWB_2;Pelagic;Primary_resource;NA;NA;-27,86765716;3,649883848;Lentic
436;FWB_2;Benthic;Primary_resource;NA;NA;-21,37771302;2,797793458;Lentic
437;FWB_20;Benthic;Primary_resource;-20,15;3,38;-22,52069121;2,122624615;Lotic
438;FWB_20;Benthic;Primary_consumer;-20,255;4,8825;-22,83184764;3,216397367;Lotic
439;FWB_20;Pelagic;Primary_resource;NA;NA;-24,6721082;1,554153652;Lotic
440;FWB_20;Pelagic;Primary_consumer;NA;NA;-24,98326462;2,647926404;Lotic
441;FWB_200;Benthic;Primary_consumer;-34,7;-0,1;-25,72250343;3,197471657;Lentic
442;FWB_200;Benthic;Primary_resource;-25;1,5;-23,2833688;1,187424052;Lentic
443;FWB_200;Pelagic;Primary_consumer;-22,8;4,8;-30,17614037;4,049562048;Lentic
444;FWB_200;Pelagic;Primary_resource;NA;NA;-27,73700574;2,039514442;Lentic
445;FWB_201;Pelagic;Primary_resource;NA;NA;-27,77492988;2,060274336;Lentic
446;FWB_201;Benthic;Primary_resource;NA;NA;-23,33890291;1,208183946;Lentic
447;FWB_201;Pelagic;Primary_consumer;NA;NA;-30,2140645;4,070321942;Lentic
448;FWB_201;Benthic;Primary_consumer;NA;NA;-25,77803753;3,218231552;Lentic
449;FWB_202;Pelagic;Primary_resource;NA;NA;-27,73700574;2,039514442;Lentic
450;FWB_202;Benthic;Primary_resource;NA;NA;-23,2833688;1,187424052;Lentic
451;FWB_202;Pelagic;Primary_consumer;NA;NA;-30,17614037;4,049562048;Lentic
452;FWB_202;Benthic;Primary_consumer;NA;NA;-25,72250343;3,197471657;Lentic
453;FWB_203;Pelagic;Primary_resource;NA;NA;-27,77492988;2,060274336;Lentic
454;FWB_203;Benthic;Primary_resource;NA;NA;-23,33890291;1,208183946;Lentic
455;FWB_203;Pelagic;Primary_consumer;NA;NA;-30,2140645;4,070321942;Lentic
456;FWB_203;Benthic;Primary_consumer;NA;NA;-25,77803753;3,218231552;Lentic
457;FWB_204;Pelagic;Primary_resource;NA;NA;-22,75344621;6,182491632;Lentic
458;FWB_204;Benthic;Primary_resource;NA;NA;-19,05661807;5,330401242;Lentic
459;FWB_204;Pelagic;Primary_consumer;NA;NA;-25,19258083;8,192539238;Lentic
460;FWB_204;Benthic;Primary_consumer;NA;NA;-21,4957527;7,340448847;Lentic
461;FWB_205;Pelagic;Primary_resource;NA;NA;-22,75344621;6,182491632;Lentic
462;FWB_205;Benthic;Primary_resource;NA;NA;-19,05661807;5,330401242;Lentic
463;FWB_205;Pelagic;Primary_consumer;NA;NA;-25,19258083;8,192539238;Lentic
464;FWB_205;Benthic;Primary_consumer;NA;NA;-21,4957527;7,340448847;Lentic
465;FWB_206;Pelagic;Primary_resource;NA;NA;-22,75344621;6,182491632;Lentic
466;FWB_206;Benthic;Primary_resource;NA;NA;-19,05661807;5,330401242;Lentic
467;FWB_206;Pelagic;Primary_consumer;NA;NA;-25,19258083;8,192539238;Lentic
468;FWB_206;Benthic;Primary_consumer;NA;NA;-21,4957527;7,340448847;Lentic
469;FWB_207;Pelagic;Primary_resource;NA;NA;-22,75344621;6,182491632;Lentic
470;FWB_207;Benthic;Primary_resource;NA;NA;-19,05661807;5,330401242;Lentic
471;FWB_207;Pelagic;Primary_consumer;NA;NA;-25,19258083;8,192539238;Lentic
472;FWB_207;Benthic;Primary_consumer;NA;NA;-21,4957527;7,340448847;Lentic
473;FWB_208;Pelagic;Primary_resource;NA;NA;-22,75344621;6,182491632;Lentic
474;FWB_208;Benthic;Primary_resource;NA;NA;-19,05661807;5,330401242;Lentic
475;FWB_208;Pelagic;Primary_consumer;NA;NA;-25,19258083;8,192539238;Lentic
476;FWB_208;Benthic;Primary_consumer;NA;NA;-21,4957527;7,340448847;Lentic
477;FWB_209;Pelagic;Primary_resource;NA;NA;-23,78928641;5,85105327;Lentic
478;FWB_209;Benthic;Primary_resource;NA;NA;-20,24680899;4,99896288;Lentic
479;FWB_209;Pelagic;Primary_consumer;NA;NA;-26,22842103;7,861100875;Lentic
480;FWB_209;Benthic;Primary_consumer;NA;NA;-22,68594362;7,009010485;Lentic
481;FWB_21;Benthic;Primary_resource;-21,85;5,5;-22,50260063;5,565254137;Lotic
482;FWB_21;Benthic;Primary_consumer;-22,67142857;7,185714286;-22,81375706;6,606378148;Lotic
483;FWB_21;Pelagic;Primary_resource;NA;NA;-24,65401762;4,996783174;Lotic
484;FWB_21;Pelagic;Primary_consumer;NA;NA;-24,96517405;6,037907185;Lotic
485;FWB_210;Pelagic;Primary_consumer;-28,245;4,21;-29,25691711;5,582592909;Lentic
486;FWB_210;Benthic;Primary_resource;-17,14;1,65;-21,48142326;2,720454914;Lentic
487;FWB_210;Benthic;Primary_consumer;-19,575;6,49;-23,92055789;4,730502519;Lentic
488;FWB_210;Pelagic;Primary_resource;NA;NA;-26,81778249;3,572545304;Lentic
489;FWB_212;Pelagic;Primary_consumer;-27,59248376;8,867924528;-26,94149459;6,938465133;Lentic
490;FWB_212;Pelagic;Primary_resource;NA;NA;-24,50235997;4,928417527;Lentic
491;FWB_212;Benthic;Primary_resource;NA;NA;-20,53428976;4,076327137;Lentic
492;FWB_212;Benthic;Primary_consumer;NA;NA;-22,97342439;6,086374742;Lentic
493;FWB_213;Benthic;Primary_consumer;-29,35578852;13,35036496;-24,45393071;9,058397685;Lentic
494;FWB_213;Benthic;Primary_resource;-19,52200929;14,25304136;-22,01479609;7,048350079;Lentic
495;FWB_213;Pelagic;Primary_consumer;-30,01773926;13,63990268;-28,57565306;9,910488075;Lentic
496;FWB_213;Pelagic;Primary_resource;-26,88210661;11,05109489;-26,13651844;7,900440469;Lentic
497;FWB_214;Pelagic;Primary_consumer;-30,53333333;11,89634146;-28,07984294;9,921499153;Lentic
498;FWB_214;Benthic;Primary_consumer;-31,93333333;10,40243902;-24,9421279;9,069408763;Lentic
499;FWB_214;Benthic;Primary_resource;-22,6;12,70731707;-22,50299328;7,059361158;Lentic
500;FWB_214;Pelagic;Primary_resource;-26,8;13,64634146;-25,64070831;7,911451548;Lentic
501;FWB_215;Pelagic;Primary_consumer;-15,06976744;7,235772358;-26,63931764;10,50028728;Lentic
502;FWB_215;Benthic;Primary_consumer;-11,58139535;8,601626016;-22,14304606;9,648196887;Lentic
503;FWB_215;Pelagic;Primary_resource;-8,023255814;4,845528455;-24,20018302;8,490239672;Lentic
504;FWB_215;Benthic;Primary_resource;-26,93023256;3,821138211;-19,70391144;7,638149281;Lentic
505;FWB_216;Benthic;Primary_consumer;-19,8;2,92;-21,05249188;5,555183187;Lentic
506;FWB_216;Benthic;Primary_resource;-18,806;0,9275;-18,61335725;3,545135582;Lentic
507;FWB_216;Pelagic;Primary_resource;NA;NA;-22,34314354;4,397225972;Lentic
508;FWB_216;Pelagic;Primary_consumer;NA;NA;-24,78227817;6,407273578;Lentic
509;FWB_217;Benthic;Primary_consumer;-17,71;-1,485;-18,68034173;2,150680548;Lentic
510;FWB_217;Pelagic;Primary_consumer;-23,225;1,786666667;-22,27452253;3,002770938;Lentic
511;FWB_217;Benthic;Primary_resource;-13,73625;-0,563333333;-16,24120711;0,140632943;Lentic
512;FWB_217;Pelagic;Primary_resource;-22,47333333;-0,21;-19,8353879;0,992723333;Lentic
513;FWB_218;Benthic;Primary_consumer;-36,98;1,03;-27,49285114;3,728323978;Lentic
514;FWB_218;Pelagic;Primary_consumer;-35,45;4,07;-30,63086724;4,580414368;Lentic
515;FWB_218;Benthic;Primary_resource;-16,185;0,883333333;-25,05371651;1,718276373;Lentic
516;FWB_218;Pelagic;Primary_resource;NA;NA;-28,19173262;2,570366763;Lentic
517;FWB_219;Benthic;Primary_consumer;-27,635;4,125;-27,53789744;3,651157698;Lentic
518;FWB_219;Pelagic;Primary_consumer;-30,75;4,335;-30,22633072;4,503248088;Lentic
519;FWB_219;Pelagic;Primary_resource;NA;NA;-27,78719609;2,493200483;Lentic
520;FWB_219;Benthic;Primary_resource;NA;NA;-25,09876281;1,641110092;Lentic
521;FWB_22;Pelagic;Primary_resource;NA;NA;-25,47997834;7,981083558;Lotic
522;FWB_22;Benthic;Primary_resource;NA;NA;-23,32856136;8,549554521;Lotic
523;FWB_22;Pelagic;Primary_consumer;NA;NA;-25,79113477;8,270709963;Lotic
524;FWB_22;Benthic;Primary_consumer;NA;NA;-23,63971778;8,839180926;Lotic
525;FWB_220;Pelagic;Primary_resource;NA;NA;-28,18015111;1,593128312;Lentic
526;FWB_220;Benthic;Primary_resource;NA;NA;-24,485706;0,741037921;Lentic
527;FWB_220;Pelagic;Primary_consumer;NA;NA;-30,61928574;3,603175917;Lentic
528;FWB_220;Benthic;Primary_consumer;NA;NA;-26,92484063;2,751085527;Lentic
529;FWB_221;Benthic;Primary_consumer;-26,14142857;3,47;-31,27109477;3,68893346;Lentic
530;FWB_221;Pelagic;Primary_consumer;-41,9;5,43;-34,67909749;4,54102385;Lentic
531;FWB_221;Pelagic;Primary_resource;NA;NA;-32,23996286;2,530976245;Lentic
532;FWB_221;Benthic;Primary_resource;NA;NA;-28,83196014;1,678885854;Lentic
533;FWB_223;Benthic;Primary_resource;-22,75;4,16;-21,4786774;1,561877873;Lentic
534;FWB_223;Pelagic;Primary_resource;-28,36;4,18;-25,90990582;2,413968263;Lentic
535;FWB_223;Benthic;Primary_consumer;-26,105;4,6075;-23,91781202;3,571925478;Lentic
536;FWB_223;Pelagic;Primary_consumer;-29,81375;5,58625;-28,34904045;4,424015869;Lentic
537;FWB_224;Pelagic;Primary_resource;NA;NA;-31,0025019;0,97858412;Lotic
538;FWB_224;Benthic;Primary_resource;NA;NA;-28,85108492;1,547055083;Lotic
539;FWB_224;Pelagic;Primary_consumer;NA;NA;-31,31365833;2,319558656;Lotic
540;FWB_224;Benthic;Primary_consumer;NA;NA;-29,16224134;2,888029619;Lotic
541;FWB_225;Pelagic;Primary_resource;NA;NA;-25,73718738;5,502750228;Lentic
542;FWB_225;Benthic;Primary_resource;NA;NA;-21,7966284;4,650659838;Lentic
543;FWB_225;Pelagic;Primary_consumer;NA;NA;-28,176322;7,512797834;Lentic
544;FWB_225;Benthic;Primary_consumer;NA;NA;-24,23576302;6,660707443;Lentic
545;FWB_226;Pelagic;Primary_resource;NA;NA;-24,87391701;3,742734119;Lentic
546;FWB_226;Benthic;Primary_resource;NA;NA;-22,28689669;2,890643729;Lentic
547;FWB_226;Pelagic;Primary_consumer;NA;NA;-27,31305163;5,752781724;Lentic
548;FWB_226;Benthic;Primary_consumer;NA;NA;-24,72603132;4,900691334;Lentic
549;FWB_227;Pelagic;Primary_resource;NA;NA;-31,10150913;0,523779907;Lotic
550;FWB_227;Benthic;Primary_resource;NA;NA;-28,95009214;1,09225087;Lotic
551;FWB_227;Pelagic;Primary_consumer;NA;NA;-31,41266555;0,792255651;Lotic
552;FWB_227;Benthic;Primary_consumer;NA;NA;-29,26124857;1,360726614;Lotic
553;FWB_228;Pelagic;Primary_resource;NA;NA;-30,4219489;4,06068244;Lotic
554;FWB_228;Benthic;Primary_resource;NA;NA;-28,27053192;4,629153403;Lotic
555;FWB_228;Pelagic;Primary_consumer;NA;NA;-30,73310533;4,497934096;Lotic
556;FWB_228;Benthic;Primary_consumer;NA;NA;-28,58168835;5,066405059;Lotic
557;FWB_229;Pelagic;Primary_resource;NA;NA;-29,73743913;2,971577944;Lotic
558;FWB_229;Benthic;Primary_resource;NA;NA;-27,58602215;3,540048907;Lotic
559;FWB_229;Pelagic;Primary_consumer;NA;NA;-30,04859556;3,574825817;Lotic
560;FWB_229;Benthic;Primary_consumer;NA;NA;-27,89717857;4,14329678;Lotic
561;FWB_23;Benthic;Primary_resource;-17,03333333;2,6;-20,74751134;6,795001517;Lentic
562;FWB_23;Benthic;Primary_consumer;-23,25;3,45;-23,18664596;8,805049123;Lentic
563;FWB_23;Pelagic;Primary_consumer;-26,6;5,45;-27,11514288;9,657139513;Lentic
564;FWB_23;Pelagic;Primary_resource;NA;NA;-24,67600826;7,647091907;Lentic
565;FWB_230;Pelagic;Primary_resource;NA;NA;-26,80955945;4,811561811;Lotic
566;FWB_230;Benthic;Primary_resource;NA;NA;-24,65814247;5,380032774;Lotic
567;FWB_230;Pelagic;Primary_consumer;NA;NA;-27,12071588;5,86943424;Lotic
568;FWB_230;Benthic;Primary_consumer;NA;NA;-24,96929889;6,437905203;Lotic
